ID,DateTimeUTC,TapType,StopId,CompanyId,BusID,PAN
6776,"19-12-2019 13:37:46",ON,Stop1,c1,Bus17,122000000000003
6777,"19-12-2019 13:47:46",ON,Stop2,c2,Bus18,5019717010103742
6778,"19-12-2019 13:52:46",ON,Stop1,c3,Bus20,6011000400000000
6779,"19-12-2019 13:53:46",OFF,Stop1,c2,Bus18,5019717010103742
6780,"19-12-2019 13:55:46",OFF,Stop3,c1,Bus17,122000000000003
6781,"19-12-2019 13:56:31",ON,Stop1,c1,Bus17,122000000000003
6782,"19-12-2019 14:06:31",OFF,Stop2,c1,Bus17,122000000000003
6783,"19-12-2019 14:11:31",ON,Stop1,c2,Bus18,34343434343434
6784,"19-12-2019 14:12:31",OFF,Stop1,c2,Bus18,34343434343434
6785,"19-12-2019 14:14:31",ON,Stop1,c3,Bus19,5555555555554444
6786,"19-12-2019 14:15:01",ON,Stop1,c1,Bus17,122000000000003
6787,"19-12-2019 14:25:01",ON,Stop2,c2,Bus18,5019717010103742
6788,"19-12-2019 14:30:01",ON,Stop1,c3,Bus20,6011000400000000
6789,"19-12-2019 14:31:01",OFF,Stop1,c2,Bus18,5019717010103742
6790,"19-12-2019 14:33:01",OFF,Stop3,c1,Bus17,122000000000003
6791,"19-12-2019 14:33:46",ON,Stop1,c1,Bus17,122000000000003
6792,"19-12-2019 14:43:46",OFF,Stop2,c1,Bus17,122000000000003
6793,"19-12-2019 14:48:46",ON,Stop1,c2,Bus18,34343434343434
6794,"19-12-2019 14:49:46",OFF,Stop1,c2,Bus18,34343434343434
6795,"19-12-2019 14:51:46",ON,Stop1,c3,Bus19,5555555555554444
6796,"19-12-2019 14:52:16",ON,Stop1,c1,Bus17,122000000000003
6797,"19-12-2019 15:02:16",ON,Stop2,c2,Bus18,5019717010103742
6798,"19-12-2019 15:07:16",ON,Stop1,c3,Bus20,6011000400000000
6799,"19-12-2019 15:08:16",OFF,Stop1,c2,Bus18,5019717010103742
6800,"19-12-2019 15:10:16",OFF,Stop3,c1,Bus17,122000000000003
6801,"19-12-2019 15:11:01",ON,Stop1,c1,Bus17,122000000000003
6802,"19-12-2019 15:21:01",OFF,Stop2,c1,Bus17,122000000000003
6803,"19-12-2019 15:26:01",ON,Stop1,c2,Bus18,34343434343434
6804,"19-12-2019 15:27:01",OFF,Stop1,c2,Bus18,34343434343434
6805,"19-12-2019 15:29:01",ON,Stop1,c3,Bus19,5555555555554444
6806,"19-12-2019 15:29:31",ON,Stop1,c1,Bus17,122000000000003
6807,"19-12-2019 15:39:31",ON,Stop2,c2,Bus18,5019717010103742
6808,"19-12-2019 15:44:31",ON,Stop1,c3,Bus20,6011000400000000
6809,"19-12-2019 15:45:31",OFF,Stop1,c2,Bus18,5019717010103742
6810,"19-12-2019 15:47:31",OFF,Stop3,c1,Bus17,122000000000003
6811,"19-12-2019 15:48:16",ON,Stop1,c1,Bus17,122000000000003
6812,"19-12-2019 15:58:16",OFF,Stop2,c1,Bus17,122000000000003
6813,"19-12-2019 16:03:16",ON,Stop1,c2,Bus18,34343434343434
6814,"19-12-2019 16:04:16",OFF,Stop1,c2,Bus18,34343434343434
6815,"19-12-2019 16:06:16",ON,Stop1,c3,Bus19,5555555555554444
6816,"19-12-2019 16:06:46",ON,Stop1,c1,Bus17,122000000000003
6817,"19-12-2019 16:16:46",ON,Stop2,c2,Bus18,5019717010103742
6818,"19-12-2019 16:21:46",ON,Stop1,c3,Bus20,6011000400000000
6819,"19-12-2019 16:22:46",OFF,Stop1,c2,Bus18,5019717010103742
6820,"19-12-2019 16:24:46",OFF,Stop3,c1,Bus17,122000000000003
6821,"19-12-2019 16:25:31",ON,Stop1,c1,Bus17,122000000000003
6822,"19-12-2019 16:35:31",OFF,Stop2,c1,Bus17,122000000000003
6823,"19-12-2019 16:40:31",ON,Stop1,c2,Bus18,34343434343434
6824,"19-12-2019 16:41:31",OFF,Stop1,c2,Bus18,34343434343434
6825,"19-12-2019 16:43:31",ON,Stop1,c3,Bus19,5555555555554444
6826,"19-12-2019 16:44:01",ON,Stop1,c1,Bus17,122000000000003
6827,"19-12-2019 16:54:01",ON,Stop2,c2,Bus18,5019717010103742
6828,"19-12-2019 16:59:01",ON,Stop1,c3,Bus20,6011000400000000
6829,"19-12-2019 17:00:01",OFF,Stop1,c2,Bus18,5019717010103742
6830,"19-12-2019 17:02:01",OFF,Stop3,c1,Bus17,122000000000003
6831,"19-12-2019 17:02:46",ON,Stop1,c1,Bus17,122000000000003
6832,"19-12-2019 17:12:46",OFF,Stop2,c1,Bus17,122000000000003
6833,"19-12-2019 17:17:46",ON,Stop1,c2,Bus18,34343434343434
6834,"19-12-2019 17:18:46",OFF,Stop1,c2,Bus18,34343434343434
6835,"19-12-2019 17:20:46",ON,Stop1,c3,Bus19,5555555555554444
6836,"19-12-2019 17:21:16",ON,Stop1,c1,Bus17,122000000000003
6837,"19-12-2019 17:31:16",ON,Stop2,c2,Bus18,5019717010103742
6838,"19-12-2019 17:36:16",ON,Stop1,c3,Bus20,6011000400000000
6839,"19-12-2019 17:37:16",OFF,Stop1,c2,Bus18,5019717010103742
6840,"19-12-2019 17:39:16",OFF,Stop3,c1,Bus17,122000000000003
6841,"19-12-2019 17:40:01",ON,Stop1,c1,Bus17,122000000000003
6842,"19-12-2019 17:50:01",OFF,Stop2,c1,Bus17,122000000000003
6843,"19-12-2019 17:55:01",ON,Stop1,c2,Bus18,34343434343434
6844,"19-12-2019 17:56:01",OFF,Stop1,c2,Bus18,34343434343434
6845,"19-12-2019 17:58:01",ON,Stop1,c3,Bus19,5555555555554444
6846,"19-12-2019 17:58:31",ON,Stop1,c1,Bus17,122000000000003
6847,"19-12-2019 18:08:31",ON,Stop2,c2,Bus18,5019717010103742
6848,"19-12-2019 18:13:31",ON,Stop1,c3,Bus20,6011000400000000
6849,"19-12-2019 18:14:31",OFF,Stop1,c2,Bus18,5019717010103742
6850,"19-12-2019 18:16:31",OFF,Stop3,c1,Bus17,122000000000003
6851,"19-12-2019 18:17:16",ON,Stop1,c1,Bus17,122000000000003
6852,"19-12-2019 18:27:16",OFF,Stop2,c1,Bus17,122000000000003
6853,"19-12-2019 18:32:16",ON,Stop1,c2,Bus18,34343434343434
6854,"19-12-2019 18:33:16",OFF,Stop1,c2,Bus18,34343434343434
6855,"19-12-2019 18:35:16",ON,Stop1,c3,Bus19,5555555555554444
6856,"19-12-2019 18:35:46",ON,Stop1,c1,Bus17,122000000000003
6857,"19-12-2019 18:45:46",ON,Stop2,c2,Bus18,5019717010103742
6858,"19-12-2019 18:50:46",ON,Stop1,c3,Bus20,6011000400000000
6859,"19-12-2019 18:51:46",OFF,Stop1,c2,Bus18,5019717010103742
6860,"19-12-2019 18:53:46",OFF,Stop3,c1,Bus17,122000000000003
6861,"19-12-2019 18:54:31",ON,Stop1,c1,Bus17,122000000000003
6862,"19-12-2019 19:04:31",OFF,Stop2,c1,Bus17,122000000000003
6863,"19-12-2019 19:09:31",ON,Stop1,c2,Bus18,34343434343434
6864,"19-12-2019 19:10:31",OFF,Stop1,c2,Bus18,34343434343434
6865,"19-12-2019 19:12:31",ON,Stop1,c3,Bus19,5555555555554444
6866,"19-12-2019 19:13:01",ON,Stop1,c1,Bus17,122000000000003
6867,"19-12-2019 19:23:01",ON,Stop2,c2,Bus18,5019717010103742
6868,"19-12-2019 19:28:01",ON,Stop1,c3,Bus20,6011000400000000
6869,"19-12-2019 19:29:01",OFF,Stop1,c2,Bus18,5019717010103742
6870,"19-12-2019 19:31:01",OFF,Stop3,c1,Bus17,122000000000003
6871,"19-12-2019 19:31:46",ON,Stop1,c1,Bus17,122000000000003
6872,"19-12-2019 19:41:46",OFF,Stop2,c1,Bus17,122000000000003
6873,"19-12-2019 19:46:46",ON,Stop1,c2,Bus18,34343434343434
6874,"19-12-2019 19:47:46",OFF,Stop1,c2,Bus18,34343434343434
6875,"19-12-2019 19:49:46",ON,Stop1,c3,Bus19,5555555555554444
6876,"19-12-2019 19:50:16",ON,Stop1,c1,Bus17,122000000000003
6877,"19-12-2019 20:00:16",ON,Stop2,c2,Bus18,5019717010103742
6878,"19-12-2019 20:05:16",ON,Stop1,c3,Bus20,6011000400000000
6879,"19-12-2019 20:06:16",OFF,Stop1,c2,Bus18,5019717010103742
6880,"19-12-2019 20:08:16",OFF,Stop3,c1,Bus17,122000000000003
6881,"19-12-2019 20:09:01",ON,Stop1,c1,Bus17,122000000000003
6882,"19-12-2019 20:19:01",OFF,Stop2,c1,Bus17,122000000000003
6883,"19-12-2019 20:24:01",ON,Stop1,c2,Bus18,34343434343434
6884,"19-12-2019 20:25:01",OFF,Stop1,c2,Bus18,34343434343434
6885,"19-12-2019 20:27:01",ON,Stop1,c3,Bus19,5555555555554444
6886,"19-12-2019 20:27:31",ON,Stop1,c1,Bus17,122000000000003
6887,"19-12-2019 20:37:31",ON,Stop2,c2,Bus18,5019717010103742
6888,"19-12-2019 20:42:31",ON,Stop1,c3,Bus20,6011000400000000
6889,"19-12-2019 20:43:31",OFF,Stop1,c2,Bus18,5019717010103742
6890,"19-12-2019 20:45:31",OFF,Stop3,c1,Bus17,122000000000003
6891,"19-12-2019 20:46:16",ON,Stop1,c1,Bus17,122000000000003
6892,"19-12-2019 20:56:16",OFF,Stop2,c1,Bus17,122000000000003
6893,"19-12-2019 21:01:16",ON,Stop1,c2,Bus18,34343434343434
6894,"19-12-2019 21:02:16",OFF,Stop1,c2,Bus18,34343434343434
6895,"19-12-2019 21:04:16",ON,Stop1,c3,Bus19,5555555555554444
6896,"19-12-2019 21:04:46",ON,Stop1,c1,Bus17,122000000000003
6897,"19-12-2019 21:14:46",ON,Stop2,c2,Bus18,5019717010103742
6898,"19-12-2019 21:19:46",ON,Stop1,c3,Bus20,6011000400000000
6899,"19-12-2019 21:20:46",OFF,Stop1,c2,Bus18,5019717010103742
6900,"19-12-2019 21:22:46",OFF,Stop3,c1,Bus17,122000000000003
6901,"19-12-2019 21:23:31",ON,Stop1,c1,Bus17,122000000000003
6902,"19-12-2019 21:33:31",OFF,Stop2,c1,Bus17,122000000000003
6903,"19-12-2019 21:38:31",ON,Stop1,c2,Bus18,34343434343434
6904,"19-12-2019 21:39:31",OFF,Stop1,c2,Bus18,34343434343434
6905,"19-12-2019 21:41:31",ON,Stop1,c3,Bus19,5555555555554444
6906,"19-12-2019 21:42:01",ON,Stop1,c1,Bus17,122000000000003
6907,"19-12-2019 21:52:01",ON,Stop2,c2,Bus18,5019717010103742
6908,"19-12-2019 21:57:01",ON,Stop1,c3,Bus20,6011000400000000
6909,"19-12-2019 21:58:01",OFF,Stop1,c2,Bus18,5019717010103742
6910,"19-12-2019 22:00:01",OFF,Stop3,c1,Bus17,122000000000003
6911,"19-12-2019 22:00:46",ON,Stop1,c1,Bus17,122000000000003
6912,"19-12-2019 22:10:46",OFF,Stop2,c1,Bus17,122000000000003
6913,"19-12-2019 22:15:46",ON,Stop1,c2,Bus18,34343434343434
6914,"19-12-2019 22:16:46",OFF,Stop1,c2,Bus18,34343434343434
6915,"19-12-2019 22:18:46",ON,Stop1,c3,Bus19,5555555555554444
6916,"19-12-2019 22:19:16",ON,Stop1,c1,Bus17,122000000000003
6917,"19-12-2019 22:29:16",ON,Stop2,c2,Bus18,5019717010103742
6918,"19-12-2019 22:34:16",ON,Stop1,c3,Bus20,6011000400000000
6919,"19-12-2019 22:35:16",OFF,Stop1,c2,Bus18,5019717010103742
6920,"19-12-2019 22:37:16",OFF,Stop3,c1,Bus17,122000000000003
6921,"19-12-2019 22:38:01",ON,Stop1,c1,Bus17,122000000000003
6922,"19-12-2019 22:48:01",OFF,Stop2,c1,Bus17,122000000000003
6923,"19-12-2019 22:53:01",ON,Stop1,c2,Bus18,34343434343434
6924,"19-12-2019 22:54:01",OFF,Stop1,c2,Bus18,34343434343434
6925,"19-12-2019 22:56:01",ON,Stop1,c3,Bus19,5555555555554444
6926,"19-12-2019 22:56:31",ON,Stop1,c1,Bus17,122000000000003
6927,"19-12-2019 23:06:31",ON,Stop2,c2,Bus18,5019717010103742
6928,"19-12-2019 23:11:31",ON,Stop1,c3,Bus20,6011000400000000
6929,"19-12-2019 23:12:31",OFF,Stop1,c2,Bus18,5019717010103742
6930,"19-12-2019 23:14:31",OFF,Stop3,c1,Bus17,122000000000003
6931,"19-12-2019 23:15:16",ON,Stop1,c1,Bus17,122000000000003
6932,"19-12-2019 23:25:16",OFF,Stop2,c1,Bus17,122000000000003
6933,"19-12-2019 23:30:16",ON,Stop1,c2,Bus18,34343434343434
6934,"19-12-2019 23:31:16",OFF,Stop1,c2,Bus18,34343434343434
6935,"19-12-2019 23:33:16",ON,Stop1,c3,Bus19,5555555555554444
6936,"19-12-2019 23:33:46",ON,Stop1,c1,Bus17,122000000000003
6937,"19-12-2019 23:43:46",ON,Stop2,c2,Bus18,5019717010103742
6938,"19-12-2019 23:48:46",ON,Stop1,c3,Bus20,6011000400000000
6939,"19-12-2019 23:49:46",OFF,Stop1,c2,Bus18,5019717010103742
6940,"19-12-2019 23:51:46",OFF,Stop3,c1,Bus17,122000000000003
6941,"19-12-2019 23:52:31",ON,Stop1,c1,Bus17,122000000000003
6942,"20-12-2019 00:02:31",OFF,Stop2,c1,Bus17,122000000000003
6943,"20-12-2019 00:07:31",ON,Stop1,c2,Bus18,34343434343434
6944,"20-12-2019 00:08:31",OFF,Stop1,c2,Bus18,34343434343434
6945,"20-12-2019 00:10:31",ON,Stop1,c3,Bus19,5555555555554444
6946,"20-12-2019 00:11:01",ON,Stop1,c1,Bus17,122000000000003
6947,"20-12-2019 00:21:01",ON,Stop2,c2,Bus18,5019717010103742
6948,"20-12-2019 00:26:01",ON,Stop1,c3,Bus20,6011000400000000
6949,"20-12-2019 00:27:01",OFF,Stop1,c2,Bus18,5019717010103742
6950,"20-12-2019 00:29:01",OFF,Stop3,c1,Bus17,122000000000003
6951,"20-12-2019 00:29:46",ON,Stop1,c1,Bus17,122000000000003
6952,"20-12-2019 00:39:46",OFF,Stop2,c1,Bus17,122000000000003
6953,"20-12-2019 00:44:46",ON,Stop1,c2,Bus18,34343434343434
6954,"20-12-2019 00:45:46",OFF,Stop1,c2,Bus18,34343434343434
6955,"20-12-2019 00:47:46",ON,Stop1,c3,Bus19,5555555555554444
6956,"20-12-2019 00:48:16",ON,Stop1,c1,Bus17,122000000000003
6957,"20-12-2019 00:58:16",ON,Stop2,c2,Bus18,5019717010103742
6958,"20-12-2019 01:03:16",ON,Stop1,c3,Bus20,6011000400000000
6959,"20-12-2019 01:04:16",OFF,Stop1,c2,Bus18,5019717010103742
6960,"20-12-2019 01:06:16",OFF,Stop3,c1,Bus17,122000000000003
6961,"20-12-2019 01:07:01",ON,Stop1,c1,Bus17,122000000000003
6962,"20-12-2019 01:17:01",OFF,Stop2,c1,Bus17,122000000000003
6963,"20-12-2019 01:22:01",ON,Stop1,c2,Bus18,34343434343434
6964,"20-12-2019 01:23:01",OFF,Stop1,c2,Bus18,34343434343434
6965,"20-12-2019 01:25:01",ON,Stop1,c3,Bus19,5555555555554444
6966,"20-12-2019 01:25:31",ON,Stop1,c1,Bus17,122000000000003
6967,"20-12-2019 01:35:31",ON,Stop2,c2,Bus18,5019717010103742
6968,"20-12-2019 01:40:31",ON,Stop1,c3,Bus20,6011000400000000
6969,"20-12-2019 01:41:31",OFF,Stop1,c2,Bus18,5019717010103742
6970,"20-12-2019 01:43:31",OFF,Stop3,c1,Bus17,122000000000003
6971,"20-12-2019 01:44:16",ON,Stop1,c1,Bus17,122000000000003
6972,"20-12-2019 01:54:16",OFF,Stop2,c1,Bus17,122000000000003
6973,"20-12-2019 01:59:16",ON,Stop1,c2,Bus18,34343434343434
6974,"20-12-2019 02:00:16",OFF,Stop1,c2,Bus18,34343434343434
6975,"20-12-2019 02:02:16",ON,Stop1,c3,Bus19,5555555555554444
6976,"20-12-2019 02:02:46",ON,Stop1,c1,Bus17,122000000000003
6977,"20-12-2019 02:12:46",ON,Stop2,c2,Bus18,5019717010103742
6978,"20-12-2019 02:17:46",ON,Stop1,c3,Bus20,6011000400000000
6979,"20-12-2019 02:18:46",OFF,Stop1,c2,Bus18,5019717010103742
6980,"20-12-2019 02:20:46",OFF,Stop3,c1,Bus17,122000000000003
6981,"20-12-2019 02:21:31",ON,Stop1,c1,Bus17,122000000000003
6982,"20-12-2019 02:31:31",OFF,Stop2,c1,Bus17,122000000000003
6983,"20-12-2019 02:36:31",ON,Stop1,c2,Bus18,34343434343434
6984,"20-12-2019 02:37:31",OFF,Stop1,c2,Bus18,34343434343434
6985,"20-12-2019 02:39:31",ON,Stop1,c3,Bus19,5555555555554444
6986,"20-12-2019 02:40:01",ON,Stop1,c1,Bus17,122000000000003
6987,"20-12-2019 02:50:01",ON,Stop2,c2,Bus18,5019717010103742
6988,"20-12-2019 02:55:01",ON,Stop1,c3,Bus20,6011000400000000
6989,"20-12-2019 02:56:01",OFF,Stop1,c2,Bus18,5019717010103742
6990,"20-12-2019 02:58:01",OFF,Stop3,c1,Bus17,122000000000003
6991,"20-12-2019 02:58:46",ON,Stop1,c1,Bus17,122000000000003
6992,"20-12-2019 03:08:46",OFF,Stop2,c1,Bus17,122000000000003
6993,"20-12-2019 03:13:46",ON,Stop1,c2,Bus18,34343434343434
6994,"20-12-2019 03:14:46",OFF,Stop1,c2,Bus18,34343434343434
6995,"20-12-2019 03:16:46",ON,Stop1,c3,Bus19,5555555555554444
6996,"20-12-2019 03:17:16",ON,Stop1,c1,Bus17,122000000000003
6997,"20-12-2019 03:27:16",ON,Stop2,c2,Bus18,5019717010103742
6998,"20-12-2019 03:32:16",ON,Stop1,c3,Bus20,6011000400000000
6999,"20-12-2019 03:33:16",OFF,Stop1,c2,Bus18,5019717010103742
7000,"20-12-2019 03:35:16",OFF,Stop3,c1,Bus17,122000000000003
7001,"20-12-2019 03:36:01",ON,Stop1,c1,Bus17,122000000000003
7002,"20-12-2019 03:46:01",OFF,Stop2,c1,Bus17,122000000000003
7003,"20-12-2019 03:51:01",ON,Stop1,c2,Bus18,34343434343434
7004,"20-12-2019 03:52:01",OFF,Stop1,c2,Bus18,34343434343434
7005,"20-12-2019 03:54:01",ON,Stop1,c3,Bus19,5555555555554444
7006,"20-12-2019 03:54:31",ON,Stop1,c1,Bus17,122000000000003
7007,"20-12-2019 04:04:31",ON,Stop2,c2,Bus18,5019717010103742
7008,"20-12-2019 04:09:31",ON,Stop1,c3,Bus20,6011000400000000
7009,"20-12-2019 04:10:31",OFF,Stop1,c2,Bus18,5019717010103742
7010,"20-12-2019 04:12:31",OFF,Stop3,c1,Bus17,122000000000003
7011,"20-12-2019 04:13:16",ON,Stop1,c1,Bus17,122000000000003
7012,"20-12-2019 04:23:16",OFF,Stop2,c1,Bus17,122000000000003
7013,"20-12-2019 04:28:16",ON,Stop1,c2,Bus18,34343434343434
7014,"20-12-2019 04:29:16",OFF,Stop1,c2,Bus18,34343434343434
7015,"20-12-2019 04:31:16",ON,Stop1,c3,Bus19,5555555555554444
7016,"20-12-2019 04:31:46",ON,Stop1,c1,Bus17,122000000000003
7017,"20-12-2019 04:41:46",ON,Stop2,c2,Bus18,5019717010103742
7018,"20-12-2019 04:46:46",ON,Stop1,c3,Bus20,6011000400000000
7019,"20-12-2019 04:47:46",OFF,Stop1,c2,Bus18,5019717010103742
7020,"20-12-2019 04:49:46",OFF,Stop3,c1,Bus17,122000000000003
7021,"20-12-2019 04:50:31",ON,Stop1,c1,Bus17,122000000000003
7022,"20-12-2019 05:00:31",OFF,Stop2,c1,Bus17,122000000000003
7023,"20-12-2019 05:05:31",ON,Stop1,c2,Bus18,34343434343434
7024,"20-12-2019 05:06:31",OFF,Stop1,c2,Bus18,34343434343434
7025,"20-12-2019 05:08:31",ON,Stop1,c3,Bus19,5555555555554444
7026,"20-12-2019 05:09:01",ON,Stop1,c1,Bus17,122000000000003
7027,"20-12-2019 05:19:01",ON,Stop2,c2,Bus18,5019717010103742
7028,"20-12-2019 05:24:01",ON,Stop1,c3,Bus20,6011000400000000
7029,"20-12-2019 05:25:01",OFF,Stop1,c2,Bus18,5019717010103742
7030,"20-12-2019 05:27:01",OFF,Stop3,c1,Bus17,122000000000003
7031,"20-12-2019 05:27:46",ON,Stop1,c1,Bus17,122000000000003
7032,"20-12-2019 05:37:46",OFF,Stop2,c1,Bus17,122000000000003
7033,"20-12-2019 05:42:46",ON,Stop1,c2,Bus18,34343434343434
7034,"20-12-2019 05:43:46",OFF,Stop1,c2,Bus18,34343434343434
7035,"20-12-2019 05:45:46",ON,Stop1,c3,Bus19,5555555555554444
7036,"20-12-2019 05:46:16",ON,Stop1,c1,Bus17,122000000000003
7037,"20-12-2019 05:56:16",ON,Stop2,c2,Bus18,5019717010103742
7038,"20-12-2019 06:01:16",ON,Stop1,c3,Bus20,6011000400000000
7039,"20-12-2019 06:02:16",OFF,Stop1,c2,Bus18,5019717010103742
7040,"20-12-2019 06:04:16",OFF,Stop3,c1,Bus17,122000000000003
7041,"20-12-2019 06:05:01",ON,Stop1,c1,Bus17,122000000000003
7042,"20-12-2019 06:15:01",OFF,Stop2,c1,Bus17,122000000000003
7043,"20-12-2019 06:20:01",ON,Stop1,c2,Bus18,34343434343434
7044,"20-12-2019 06:21:01",OFF,Stop1,c2,Bus18,34343434343434
7045,"20-12-2019 06:23:01",ON,Stop1,c3,Bus19,5555555555554444
7046,"20-12-2019 06:23:31",ON,Stop1,c1,Bus17,122000000000003
7047,"20-12-2019 06:33:31",ON,Stop2,c2,Bus18,5019717010103742
7048,"20-12-2019 06:38:31",ON,Stop1,c3,Bus20,6011000400000000
7049,"20-12-2019 06:39:31",OFF,Stop1,c2,Bus18,5019717010103742
7050,"20-12-2019 06:41:31",OFF,Stop3,c1,Bus17,122000000000003
7051,"20-12-2019 06:42:16",ON,Stop1,c1,Bus17,122000000000003
7052,"20-12-2019 06:52:16",OFF,Stop2,c1,Bus17,122000000000003
7053,"20-12-2019 06:57:16",ON,Stop1,c2,Bus18,34343434343434
7054,"20-12-2019 06:58:16",OFF,Stop1,c2,Bus18,34343434343434
7055,"20-12-2019 07:00:16",ON,Stop1,c3,Bus19,5555555555554444
7056,"20-12-2019 07:00:46",ON,Stop1,c1,Bus17,122000000000003
7057,"20-12-2019 07:10:46",ON,Stop2,c2,Bus18,5019717010103742
7058,"20-12-2019 07:15:46",ON,Stop1,c3,Bus20,6011000400000000
7059,"20-12-2019 07:16:46",OFF,Stop1,c2,Bus18,5019717010103742
7060,"20-12-2019 07:18:46",OFF,Stop3,c1,Bus17,122000000000003
7061,"20-12-2019 07:19:31",ON,Stop1,c1,Bus17,122000000000003
7062,"20-12-2019 07:29:31",OFF,Stop2,c1,Bus17,122000000000003
7063,"20-12-2019 07:34:31",ON,Stop1,c2,Bus18,34343434343434
7064,"20-12-2019 07:35:31",OFF,Stop1,c2,Bus18,34343434343434
7065,"20-12-2019 07:37:31",ON,Stop1,c3,Bus19,5555555555554444
7066,"20-12-2019 07:38:01",ON,Stop1,c1,Bus17,122000000000003
7067,"20-12-2019 07:48:01",ON,Stop2,c2,Bus18,5019717010103742
7068,"20-12-2019 07:53:01",ON,Stop1,c3,Bus20,6011000400000000
7069,"20-12-2019 07:54:01",OFF,Stop1,c2,Bus18,5019717010103742
7070,"20-12-2019 07:56:01",OFF,Stop3,c1,Bus17,122000000000003
7071,"20-12-2019 07:56:46",ON,Stop1,c1,Bus17,122000000000003
7072,"20-12-2019 08:06:46",OFF,Stop2,c1,Bus17,122000000000003
7073,"20-12-2019 08:11:46",ON,Stop1,c2,Bus18,34343434343434
7074,"20-12-2019 08:12:46",OFF,Stop1,c2,Bus18,34343434343434
7075,"20-12-2019 08:14:46",ON,Stop1,c3,Bus19,5555555555554444
7076,"20-12-2019 08:15:16",ON,Stop1,c1,Bus17,122000000000003
7077,"20-12-2019 08:25:16",ON,Stop2,c2,Bus18,5019717010103742
7078,"20-12-2019 08:30:16",ON,Stop1,c3,Bus20,6011000400000000
7079,"20-12-2019 08:31:16",OFF,Stop1,c2,Bus18,5019717010103742
7080,"20-12-2019 08:33:16",OFF,Stop3,c1,Bus17,122000000000003
7081,"20-12-2019 08:34:01",ON,Stop1,c1,Bus17,122000000000003
7082,"20-12-2019 08:44:01",OFF,Stop2,c1,Bus17,122000000000003
7083,"20-12-2019 08:49:01",ON,Stop1,c2,Bus18,34343434343434
7084,"20-12-2019 08:50:01",OFF,Stop1,c2,Bus18,34343434343434
7085,"20-12-2019 08:52:01",ON,Stop1,c3,Bus19,5555555555554444
7086,"20-12-2019 08:52:31",ON,Stop1,c1,Bus17,122000000000003
7087,"20-12-2019 09:02:31",ON,Stop2,c2,Bus18,5019717010103742
7088,"20-12-2019 09:07:31",ON,Stop1,c3,Bus20,6011000400000000
7089,"20-12-2019 09:08:31",OFF,Stop1,c2,Bus18,5019717010103742
7090,"20-12-2019 09:10:31",OFF,Stop3,c1,Bus17,122000000000003
7091,"20-12-2019 09:11:16",ON,Stop1,c1,Bus17,122000000000003
7092,"20-12-2019 09:21:16",OFF,Stop2,c1,Bus17,122000000000003
7093,"20-12-2019 09:26:16",ON,Stop1,c2,Bus18,34343434343434
7094,"20-12-2019 09:27:16",OFF,Stop1,c2,Bus18,34343434343434
7095,"20-12-2019 09:29:16",ON,Stop1,c3,Bus19,5555555555554444
7096,"20-12-2019 09:29:46",ON,Stop1,c1,Bus17,122000000000003
7097,"20-12-2019 09:39:46",ON,Stop2,c2,Bus18,5019717010103742
7098,"20-12-2019 09:44:46",ON,Stop1,c3,Bus20,6011000400000000
7099,"20-12-2019 09:45:46",OFF,Stop1,c2,Bus18,5019717010103742
7100,"20-12-2019 09:47:46",OFF,Stop3,c1,Bus17,122000000000003
7101,"20-12-2019 09:48:31",ON,Stop1,c1,Bus17,122000000000003
7102,"20-12-2019 09:58:31",OFF,Stop2,c1,Bus17,122000000000003
7103,"20-12-2019 10:03:31",ON,Stop1,c2,Bus18,34343434343434
7104,"20-12-2019 10:04:31",OFF,Stop1,c2,Bus18,34343434343434
7105,"20-12-2019 10:06:31",ON,Stop1,c3,Bus19,5555555555554444
7106,"20-12-2019 10:07:01",ON,Stop1,c1,Bus17,122000000000003
7107,"20-12-2019 10:17:01",ON,Stop2,c2,Bus18,5019717010103742
7108,"20-12-2019 10:22:01",ON,Stop1,c3,Bus20,6011000400000000
7109,"20-12-2019 10:23:01",OFF,Stop1,c2,Bus18,5019717010103742
7110,"20-12-2019 10:25:01",OFF,Stop3,c1,Bus17,122000000000003
7111,"20-12-2019 10:25:46",ON,Stop1,c1,Bus17,122000000000003
7112,"20-12-2019 10:35:46",OFF,Stop2,c1,Bus17,122000000000003
7113,"20-12-2019 10:40:46",ON,Stop1,c2,Bus18,34343434343434
7114,"20-12-2019 10:41:46",OFF,Stop1,c2,Bus18,34343434343434
7115,"20-12-2019 10:43:46",ON,Stop1,c3,Bus19,5555555555554444
7116,"20-12-2019 10:44:16",ON,Stop1,c1,Bus17,122000000000003
7117,"20-12-2019 10:54:16",ON,Stop2,c2,Bus18,5019717010103742
7118,"20-12-2019 10:59:16",ON,Stop1,c3,Bus20,6011000400000000
7119,"20-12-2019 11:00:16",OFF,Stop1,c2,Bus18,5019717010103742
7120,"20-12-2019 11:02:16",OFF,Stop3,c1,Bus17,122000000000003
7121,"20-12-2019 11:03:01",ON,Stop1,c1,Bus17,122000000000003
7122,"20-12-2019 11:13:01",OFF,Stop2,c1,Bus17,122000000000003
7123,"20-12-2019 11:18:01",ON,Stop1,c2,Bus18,34343434343434
7124,"20-12-2019 11:19:01",OFF,Stop1,c2,Bus18,34343434343434
7125,"20-12-2019 11:21:01",ON,Stop1,c3,Bus19,5555555555554444
